Freq.	V(n005)/(-I(R1)-I(R2))
1.09908174771509e+004	(5.47846417414331e+001dB,3.10190036724459e-001°)
1.10161539281064e+004	(5.47846443570776e+001dB,3.10904246905364e-001°)
1.10415487856135e+004	(5.47846469736001e+001dB,3.11620105115415e-001°)
1.10670021843131e+004	(5.47846495910594e+001dB,3.12337615159760e-001°)
1.10925142591566e+004	(5.47846522095106e+001dB,3.13056780850695e-001°)
1.11180851454064e+004	(5.47846548290105e+001dB,3.13777606009456e-001°)
1.11437149786370e+004	(5.47846574496165e+001dB,3.14500094467234e-001°)
1.11694038947350e+004	(5.47846600713844e+001dB,3.15224250062335e-001°)
1.11951520299006e+004	(5.47846626943714e+001dB,3.15950076642240e-001°)
1.12209595206478e+004	(5.47846653186345e+001dB,3.16677578062993e-001°)
1.12468265038053e+004	(5.47846679442291e+001dB,3.17406758190203e-001°)
1.12727531165174e+004	(5.47846705712139e+001dB,3.18137620897748e-001°)
1.12987394962444e+004	(5.47846731996452e+001dB,3.18870170067292e-001°)
1.13247857807634e+004	(5.47846758295787e+001dB,3.19604409591557e-001°)
1.13508921081693e+004	(5.47846784610734e+001dB,3.20340343369327e-001°)
1.13770586168751e+004	(5.47846810941847e+001dB,3.21077975310933e-001°)
1.14032854456133e+004	(5.47846837289706e+001dB,3.21817309333582e-001°)
1.14295727334357e+004	(5.47846863654879e+001dB,3.22558349364321e-001°)
1.14559206197149e+004	(5.47846890037938e+001dB,3.23301099338784e-001°)
1.14823292441449e+004	(5.47846916439455e+001dB,3.24045563201814e-001°)
1.15087987467414e+004	(5.47846942859998e+001dB,3.24791744905901e-001°)
1.15353292678433e+004	(5.47846969300148e+001dB,3.25539648415552e-001°)
1.15619209481126e+004	(5.47846995760479e+001dB,3.26289277701372e-001°)
1.15885739285359e+004	(5.47847022241555e+001dB,3.27040636743423e-001°)
1.16152883504245e+004	(5.47847048743961e+001dB,3.27793729531293e-001°)
1.16420643554157e+004	(5.47847075268268e+001dB,3.28548560065222e-001°)
1.16689020854732e+004	(5.47847101815054e+001dB,3.29305132351452e-001°)
1.16958016828879e+004	(5.47847128384894e+001dB,3.30063450407107e-001°)
1.17227632902788e+004	(5.47847154978360e+001dB,3.30823518259700e-001°)
1.17497870505938e+004	(5.47847181596043e+001dB,3.31585339941586e-001°)
1.17768731071100e+004	(5.47847208238509e+001dB,3.32348919498884e-001°)
1.18040216034351e+004	(5.47847234906341e+001dB,3.33114260984450e-001°)
1.18312326835077e+004	(5.47847261600120e+001dB,3.33881368462834e-001°)
1.18585064915982e+004	(5.47847288320422e+001dB,3.34650246003346e-001°)
1.18858431723097e+004	(5.47847315067837e+001dB,3.35420897688114e-001°)
1.19132428705784e+004	(5.47847341842935e+001dB,3.36193327607715e-001°)
1.19407057316750e+004	(5.47847368646299e+001dB,3.36967539862275e-001°)
1.19682319012046e+004	(5.47847395478519e+001dB,3.37743538560724e-001°)
1.19958215251084e+004	(5.47847422340175e+001dB,3.38521327820898e-001°)
1.20234747496638e+004	(5.47847449231860e+001dB,3.39300911771105e-001°)
1.20511917214854e+004	(5.47847476154139e+001dB,3.40082294547912e-001°)
1.20789725875258e+004	(5.47847503107612e+001dB,3.40865480299506e-001°)
1.21068174950765e+004	(5.47847530092866e+001dB,3.41650473180795e-001°)
1.21347265917683e+004	(5.47847557110477e+001dB,3.42437277356340e-001°)
1.21627000255725e+004	(5.47847584161045e+001dB,3.43225897002381e-001°)
1.21907379448016e+004	(5.47847611245157e+001dB,3.44016336303662e-001°)
1.22188404981096e+004	(5.47847638363398e+001dB,3.44808599452855e-001°)
1.22470078344936e+004	(5.47847665516354e+001dB,3.45602690654781e-001°)
1.22752401032940e+004	(5.47847692704627e+001dB,3.46398614121980e-001°)
1.23035374541955e+004	(5.47847719928798e+001dB,3.47196374076072e-001°)
1.23319000372278e+004	(5.47847747189464e+001dB,3.47995974752052e-001°)
1.23603280027665e+004	(5.47847774487223e+001dB,3.48797420388436e-001°)
1.23888215015338e+004	(5.47847801822666e+001dB,3.49600715239986e-001°)
1.24173806845994e+004	(5.47847829196384e+001dB,3.50405863566099e-001°)
1.24460057033813e+004	(5.47847856608978e+001dB,3.51212869639102e-001°)
1.24746967096465e+004	(5.47847884061038e+001dB,3.52021737738571e-001°)
1.25034538555118e+004	(5.47847911553174e+001dB,3.52832472154579e-001°)
1.25322772934448e+004	(5.47847939085973e+001dB,3.53645077189447e-001°)
1.25611671762645e+004	(5.47847966660046e+001dB,3.54459557151611e-001°)
1.25901236571421e+004	(5.47847994275982e+001dB,3.55275916360718e-001°)
1.26191468896020e+004	(5.47848021934383e+001dB,3.56094159147629e-001°)
1.26482370275225e+004	(5.47848049635862e+001dB,3.56914289851524e-001°)
1.26773942251366e+004	(5.47848077381015e+001dB,3.57736312821841e-001°)
1.27066186370330e+004	(5.47848105170447e+001dB,3.58560232417267e-001°)
1.27359104181564e+004	(5.47848133004761e+001dB,3.59386053009160e-001°)
1.27652697238091e+004	(5.47848160884567e+001dB,3.60213778974597e-001°)
1.27946967096510e+004	(5.47848188810467e+001dB,3.61043414704152e-001°)
1.28241915317013e+004	(5.47848216783080e+001dB,3.61874964596373e-001°)
1.28537543463385e+004	(5.47848244803007e+001dB,3.62708433061827e-001°)
1.28833853103016e+004	(5.47848272870866e+001dB,3.63543824518841e-001°)
1.29130845806912e+004	(5.47848300987253e+001dB,3.64381143396811e-001°)
1.29428523149697e+004	(5.47848329152792e+001dB,3.65220394136367e-001°)
1.29726886709628e+004	(5.47848357368096e+001dB,3.66061581186061e-001°)
1.30025938068599e+004	(5.47848385633777e+001dB,3.66904709007074e-001°)
1.30325678812149e+004	(5.47848413950457e+001dB,3.67749782068511e-001°)
1.30626110529475e+004	(5.47848442318749e+001dB,3.68596804850341e-001°)
1.30927234813435e+004	(5.47848470739262e+001dB,3.69445781844083e-001°)
1.31229053260561e+004	(5.47848499212633e+001dB,3.70296717549818e-001°)
1.31531567471064e+004	(5.47848527739470e+001dB,3.71149616479192e-001°)
1.31834779048844e+004	(5.47848556320399e+001dB,3.72004483153573e-001°)
1.32138689601499e+004	(5.47848584956044e+001dB,3.72861322103520e-001°)
1.32443300740332e+004	(5.47848613647019e+001dB,3.73720137870780e-001°)
1.32748614080362e+004	(5.47848642393963e+001dB,3.74580935009847e-001°)
1.33054631240328e+004	(5.47848671197494e+001dB,3.75443718081726e-001°)
1.33361353842704e+004	(5.47848700058245e+001dB,3.76308491660376e-001°)
1.33668783513703e+004	(5.47848728976836e+001dB,3.77175260328942e-001°)
1.33976921883285e+004	(5.47848757953911e+001dB,3.78044028681192e-001°)
1.34285770585170e+004	(5.47848786990087e+001dB,3.78914801323338e-001°)
1.34595331256843e+004	(5.47848816086006e+001dB,3.79787582868846e-001°)
1.34905605539564e+004	(5.47848845242300e+001dB,3.80662377944110e-001°)
1.35216595078376e+004	(5.47848874459596e+001dB,3.81539191184654e-001°)
1.35528301522114e+004	(5.47848903738552e+001dB,3.82418027239163e-001°)
1.35840726523416e+004	(5.47848933079784e+001dB,3.83298890761842e-001°)
1.36153871738728e+004	(5.47848962483939e+001dB,3.84181786423464e-001°)
1.36467738828313e+004	(5.47848991951665e+001dB,3.85066718901412e-001°)
1.36782329456265e+004	(5.47849021483597e+001dB,3.85953692886291e-001°)
1.37097645290511e+004	(5.47849051080375e+001dB,3.86842713077516e-001°)
1.37413688002825e+004	(5.47849080742650e+001dB,3.87733784185953e-001°)
1.37730459268834e+004	(5.47849110471067e+001dB,3.88626910933372e-001°)
1.38047960768027e+004	(5.47849140266275e+001dB,3.89522098051960e-001°)
1.38366194183766e+004	(5.47849170128922e+001dB,3.90419350285561e-001°)
1.38685161203293e+004	(5.47849200059656e+001dB,3.91318672387950e-001°)
1.39004863517738e+004	(5.47849230059136e+001dB,3.92220069124213e-001°)
1.39325302822132e+004	(5.47849260128014e+001dB,3.93123545269514e-001°)
1.39646480815413e+004	(5.47849290266941e+001dB,3.94029105611843e-001°)
1.39968399200433e+004	(5.47849320476569e+001dB,3.94936754947650e-001°)
1.40291059683973e+004	(5.47849350757574e+001dB,3.95846498086774e-001°)
1.40614463976745e+004	(5.47849381110599e+001dB,3.96758339848471e-001°)
1.40938613793408e+004	(5.47849411536315e+001dB,3.97672285063266e-001°)
1.41263510852571e+004	(5.47849442035381e+001dB,3.98588338572681e-001°)
1.41589156876806e+004	(5.47849472608462e+001dB,3.99506505229966e-001°)
1.41915553592656e+004	(5.47849503256227e+001dB,4.00426789899397e-001°)
1.42242702730644e+004	(5.47849533979343e+001dB,4.01349197454101e-001°)
1.42570606025282e+004	(5.47849564778476e+001dB,4.02273732783950e-001°)
1.42899265215081e+004	(5.47849595654298e+001dB,4.03200400782584e-001°)
1.43228682042558e+004	(5.47849626607485e+001dB,4.04129206360505e-001°)
1.43558858254250e+004	(5.47849657638712e+001dB,4.05060154436806e-001°)
1.43889795600718e+004	(5.47849688748649e+001dB,4.05993249943413e-001°)
1.44221495836558e+004	(5.47849719937981e+001dB,4.06928497820899e-001°)
1.44553960720412e+004	(5.47849751207383e+001dB,4.07865903023931e-001°)
1.44887192014976e+004	(5.47849782557540e+001dB,4.08805470518614e-001°)
1.45221191487009e+004	(5.47849813989134e+001dB,4.09747205278507e-001°)
1.45555960907342e+004	(5.47849845502848e+001dB,4.10691112294072e-001°)
1.45891502050891e+004	(5.47849877099366e+001dB,4.11637196562218e-001°)
1.46227816696661e+004	(5.47849908779389e+001dB,4.12585463095294e-001°)
1.46564906627758e+004	(5.47849940543592e+001dB,4.13535916912505e-001°)
1.46902773631400e+004	(5.47849972392679e+001dB,4.14488563050361e-001°)
1.47241419498925e+004	(5.47850004327337e+001dB,4.15443406552679e-001°)
1.47580846025797e+004	(5.47850036348262e+001dB,4.16400452475385e-001°)
1.47921055011625e+004	(5.47850068456156e+001dB,4.17359705886591e-001°)
1.48262048260161e+004	(5.47850100651715e+001dB,4.18321171866823e-001°)
1.48603827579317e+004	(5.47850132935641e+001dB,4.19284855507151e-001°)
1.48946394781175e+004	(5.47850165308639e+001dB,4.20250761908831e-001°)
1.49289751681990e+004	(5.47850197771417e+001dB,4.21218896189542e-001°)
1.49633900102208e+004	(5.47850230324677e+001dB,4.22189263471789e-001°)
1.49978841866468e+004	(5.47850262969128e+001dB,4.23161868897257e-001°)
1.50324578803618e+004	(5.47850295705488e+001dB,4.24136717613284e-001°)
1.50671112746720e+004	(5.47850328534467e+001dB,4.25113814781837e-001°)
1.51018445533063e+004	(5.47850361456774e+001dB,4.26093165576745e-001°)
1.51366579004171e+004	(5.47850394473136e+001dB,4.27074775183140e-001°)
1.51715515005813e+004	(5.47850427584260e+001dB,4.28058648796424e-001°)
1.52065255388013e+004	(5.47850460790881e+001dB,4.29044791627420e-001°)
1.52415802005059e+004	(5.47850494093726e+001dB,4.30033208895602e-001°)
1.52767156715514e+004	(5.47850527493497e+001dB,4.31023905834873e-001°)
1.53119321382228e+004	(5.47850560990940e+001dB,4.32016887691014e-001°)
1.53472297872340e+004	(5.47850594586787e+001dB,4.33012159717669e-001°)
1.53826088057298e+004	(5.47850628281758e+001dB,4.34009727184595e-001°)
1.54180693812862e+004	(5.47850662076596e+001dB,4.35009595373383e-001°)
1.54536117019117e+004	(5.47850695972033e+001dB,4.36011769576356e-001°)
1.54892359560480e+004	(5.47850729968806e+001dB,4.37016255099283e-001°)
1.55249423325714e+004	(5.47850764067665e+001dB,4.38023057256918e-001°)
1.55607310207937e+004	(5.47850798269341e+001dB,4.39032181382469e-001°)
1.55966022104628e+004	(5.47850832574595e+001dB,4.40043632813168e-001°)
1.56325560917642e+004	(5.47850866984152e+001dB,4.41057416904117e-001°)
1.56685928553218e+004	(5.47850901498778e+001dB,4.42073539022949e-001°)
1.57047126921990e+004	(5.47850936119217e+001dB,4.43092004545528e-001°)
1.57409157938995e+004	(5.47850970846231e+001dB,4.44112818862715e-001°)
1.57772023523686e+004	(5.47851005680571e+001dB,4.45135987377697e-001°)
1.58135725599940e+004	(5.47851040622998e+001dB,4.46161515505773e-001°)
1.58500266096070e+004	(5.47851075674264e+001dB,4.47189408672952e-001°)
1.58865646944832e+004	(5.47851110835150e+001dB,4.48219672320744e-001°)
1.59231870083439e+004	(5.47851146106407e+001dB,4.49252311902088e-001°)
1.59598937453570e+004	(5.47851181488807e+001dB,4.50287332879269e-001°)
1.59966851001381e+004	(5.47851216983127e+001dB,4.51324740730754e-001°)
1.60335612677511e+004	(5.47851252590137e+001dB,4.52364540946324e-001°)
1.60705224437098e+004	(5.47851288310607e+001dB,4.53406739028378e-001°)
1.61075688239788e+004	(5.47851324145320e+001dB,4.54451340491765e-001°)
1.61447006049742e+004	(5.47851360095058e+001dB,4.55498350864208e-001°)
1.61819179835651e+004	(5.47851396160602e+001dB,4.56547775685663e-001°)
1.62192211570743e+004	(5.47851432342734e+001dB,4.57599620509802e-001°)
1.62566103232795e+004	(5.47851468642246e+001dB,4.58653890900180e-001°)
1.62940856804143e+004	(5.47851505059925e+001dB,4.59710592436649e-001°)
1.63316474271693e+004	(5.47851541596573e+001dB,4.60769730708675e-001°)
1.63692957626932e+004	(5.47851578252973e+001dB,4.61831311321338e-001°)
1.64070308865938e+004	(5.47851615029940e+001dB,4.62895339891056e-001°)
1.64448529989389e+004	(5.47851651928260e+001dB,4.63961822045799e-001°)
1.64827623002575e+004	(5.47851688948743e+001dB,4.65030763429349e-001°)
1.65207589915410e+004	(5.47851726092191e+001dB,4.66102169695317e-001°)
1.65588432742441e+004	(5.47851763359423e+001dB,4.67176046514418e-001°)
1.65970153502858e+004	(5.47851800751225e+001dB,4.68252399565237e-001°)
1.66352754220508e+004	(5.47851838268447e+001dB,4.69331234541750e-001°)
1.66736236923901e+004	(5.47851875911882e+001dB,4.70412557151897e-001°)
1.67120603646223e+004	(5.47851913682357e+001dB,4.71496373114695e-001°)
1.67505856425350e+004	(5.47851951580688e+001dB,4.72582688164196e-001°)
1.67891997303853e+004	(5.47851989607717e+001dB,4.73671508046536e-001°)
1.68279028329013e+004	(5.47852027764253e+001dB,4.74762838519677e-001°)
1.68666951552829e+004	(5.47852066051132e+001dB,4.75856685356424e-001°)
1.69055769032031e+004	(5.47852104469196e+001dB,4.76953054344776e-001°)
1.69445482828093e+004	(5.47852143019277e+001dB,4.78051951280664e-001°)
1.69836095007236e+004	(5.47852181702206e+001dB,4.79153381977328e-001°)
1.70227607640449e+004	(5.47852220518838e+001dB,4.80257352260285e-001°)
1.70620022803491e+004	(5.47852259470011e+001dB,4.81363867966601e-001°)
1.71013342576910e+004	(5.47852298556575e+001dB,4.82472934951119e-001°)
1.71407569046047e+004	(5.47852337779381e+001dB,4.83584559075935e-001°)
1.71802704301052e+004	(5.47852377139280e+001dB,4.84698746222650e-001°)
1.72198750436893e+004	(5.47852416637131e+001dB,4.85815502281802e-001°)
1.72595709553367e+004	(5.47852456273793e+001dB,4.86934833159246e-001°)
1.72993583755111e+004	(5.47852496050127e+001dB,4.88056744773550e-001°)
1.73392375151616e+004	(5.47852535967009e+001dB,4.89181243058868e-001°)
1.73792085857233e+004	(5.47852576025293e+001dB,4.90308333958719e-001°)
1.74192717991189e+004	(5.47852616225863e+001dB,4.91438023435631e-001°)
1.74594273677595e+004	(5.47852656569583e+001dB,4.92570317461150e-001°)
1.74996755045460e+004	(5.47852697057344e+001dB,4.93705222023188e-001°)
1.75400164228699e+004	(5.47852737690017e+001dB,4.94842743121301e-001°)
1.75804503366149e+004	(5.47852778468487e+001dB,4.95982886769967e-001°)
1.76209774601575e+004	(5.47852819393650e+001dB,4.97125658997991e-001°)
1.76615980083685e+004	(5.47852860466388e+001dB,4.98271065847601e-001°)
1.77023121966139e+004	(5.47852901687600e+001dB,4.99419113371914e-001°)
1.77431202407564e+004	(5.47852943058179e+001dB,5.00569807642967e-001°)
1.77840223571561e+004	(5.47852984579019e+001dB,5.01723154741890e-001°)
1.78250187626721e+004	(5.47853026251044e+001dB,5.02879160766436e-001°)
1.78661096746631e+004	(5.47853068075149e+001dB,5.04037831828012e-001°)
1.79072953109890e+004	(5.47853110052236e+001dB,5.05199174051980e-001°)
1.79485758900121e+004	(5.47853152183224e+001dB,5.06363193576549e-001°)
1.79899516305979e+004	(5.47853194469035e+001dB,5.07529896555180e-001°)
1.80314227521163e+004	(5.47853236910584e+001dB,5.08699289153346e-001°)
1.80729894744432e+004	(5.47853279508793e+001dB,5.09871377553823e-001°)
1.81146520179611e+004	(5.47853322264597e+001dB,5.11046167950415e-001°)
1.81564106035608e+004	(5.47853365178918e+001dB,5.12223666553095e-001°)
1.81982654526421e+004	(5.47853408252693e+001dB,5.13403879584500e-001°)
1.82402167871153e+004	(5.47853451486856e+001dB,5.14586813283097e-001°)
1.82822648294021e+004	(5.47853494882354e+001dB,5.15772473900819e-001°)
1.83244098024371e+004	(5.47853538440122e+001dB,5.16960867703506e-001°)
1.83666519296687e+004	(5.47853582161113e+001dB,5.18152000970362e-001°)
1.84089914350605e+004	(5.47853626046278e+001dB,5.19345879997270e-001°)
1.84514285430923e+004	(5.47853670096565e+001dB,5.20542511092773e-001°)
1.84939634787615e+004	(5.47853714312949e+001dB,5.21741900580494e-001°)
1.85365964675840e+004	(5.47853758696368e+001dB,5.22944054797796e-001°)
1.85793277355958e+004	(5.47853803247806e+001dB,5.24148980096281e-001°)
1.86221575093536e+004	(5.47853847968225e+001dB,5.25356682845904e-001°)
1.86650860159368e+004	(5.47853892858595e+001dB,5.26567169424263e-001°)
1.87081134829481e+004	(5.47853937919892e+001dB,5.27780446228477e-001°)
1.87512401385146e+004	(5.47853983153100e+001dB,5.28996519668565e-001°)
1.87944662112898e+004	(5.47854028559202e+001dB,5.30215396170534e-001°)
1.88377919304538e+004	(5.47854074139183e+001dB,5.31437082173164e-001°)
1.88812175257154e+004	(5.47854119894034e+001dB,5.32661584130020e-001°)
1.89247432273128e+004	(5.47854165824749e+001dB,5.33888908511363e-001°)
1.89683692660149e+004	(5.47854211932329e+001dB,5.35119061800413e-001°)
1.90120958731226e+004	(5.47854258217780e+001dB,5.36352050495559e-001°)
1.90559232804700e+004	(5.47854304682098e+001dB,5.37587881109547e-001°)
1.90998517204257e+004	(5.47854351326304e+001dB,5.38826560171601e-001°)
1.91438814258938e+004	(5.47854398151407e+001dB,5.40068094224090e-001°)
1.91880126303156e+004	(5.47854445158418e+001dB,5.41312489824759e-001°)
1.92322455676702e+004	(5.47854492348364e+001dB,5.42559753546497e-001°)
1.92765804724763e+004	(5.47854539722277e+001dB,5.43809891977114e-001°)
1.93210175797932e+004	(5.47854587281173e+001dB,5.45062911719496e-001°)
1.93655571252219e+004	(5.47854635026098e+001dB,5.46318819391141e-001°)
1.94101993449067e+004	(5.47854682958085e+001dB,5.47577621626395e-001°)
1.94549444755362e+004	(5.47854731078175e+001dB,5.48839325070826e-001°)
1.94997927543446e+004	(5.47854779387413e+001dB,5.50103936388916e-001°)
1.95447444191131e+004	(5.47854827886842e+001dB,5.51371462259075e-001°)
1.95897997081708e+004	(5.47854876577530e+001dB,5.52641909374185e-001°)
1.96349588603965e+004	(5.47854925460524e+001dB,5.53915284444278e-001°)
1.96802221152195e+004	(5.47854974536894e+001dB,5.55191594190838e-001°)
1.97255897126210e+004	(5.47855023807697e+001dB,5.56470845355813e-001°)
1.97710618931356e+004	(5.47855073274014e+001dB,5.57753044692243e-001°)
1.98166388978522e+004	(5.47855122936901e+001dB,5.59038198970296e-001°)
1.98623209684155e+004	(5.47855172797457e+001dB,5.60326314975647e-001°)
